,codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
562,12721,KXW7973,10,-22.920054,-43.607777,1679083219000,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),986.6, 
563,12710,KRO9724,13,-23.001692,-43.364487,1690387241000,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],38509.9, 
564,12720,KXD9430,0,-22.920675,-43.607744,1690383856000,0.0,,,,21893.1, 
565,86802,KQK8699,12,-23.002304,-43.365217,1690386013000,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],11799.0, 
566,12712,LSN8501,10,-23.015353,-43.52098,1690387202000,45.9,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],31222.0,276
567,13407,KPY9732,25,-23.000857,-43.368137,1690384166000,16.6,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],45595.3,346
568,30525,LRC6596,12,-23.012299,-43.457832,1690387244000,6.7,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],53807.8,74
569,47019,KWZ8629,25,-23.002206,-43.366079,1690038986000,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],37053.4, 
570,12703,LSM8771,10,-22.919891,-43.607869,1687442482000,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],30854.4, 
571,30521,LRC6594,25,-23.001916,-43.367438,1690383295000,7.8,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],34971.4,135
572,50302,LSB7J03,11,-22.920147,-43.607163,1678539719000,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR),2822.8, 
573,12718,KRP5933,12,-22.920426,-43.607335,1686071564000,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],18261.1, 
574,12739,LMJ4F12,12,-22.977711,-43.611266,1690387249000,59.3,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],23907.8,340
575,30542,KXE7717,10,-23.004998,-43.429835,1690387245000,41.2,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],53092.8,69
576,12733,KRQ4900,0,-22.919829,-43.608492,1690383855000,0.0,,,,18657.0, 
577,13406,LRG6479,18,-22.919869,-43.607222,1677321952000,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],1118.8, 
578,30514,KYL8595,29,-23.001854,-43.365505,1690387044000,0.0,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],38474.3, 
579,47010,KPZ8363,25,-23.000406,-43.578387,1690386283000,63.4,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],42738.2,284
580,86884,LSP9604,10,-22.937037,-43.666918,1690387256000,17.7,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],15421.9,357
581,30522,LRE9805,12,-22.9203,-43.607183,1681821543000,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],17983.8, 
582,12734,LSP8673,25,-23.000738,-43.416159,1690387255000,39.6,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],17037.2,78
583,A991F39,LUG1F39,0,-22.9516728,-43.3495341,1670749870000,0.0,,,,84598.226, 
584,KWB9798 - APOIO VAN,KWB9798,0,-22.965325,-43.391771,1690387058000,0.0,,,,3285.3,337
585,90006,LRH6D12,10,-23.015873,-43.47197,1690387258000,50.8,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],29879.3,75
586,30531,LRC6592,12,-22.968395,-43.620264,1690387243000,36.8,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],40784.1,87
587,30524,LRC6601,25,-23.008897,-43.444439,1690387240000,13.8,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],29397.3,74
588,12731,,18,-22.92059,-43.607899,1690383688000,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],39930.9,287
589,86870,LSC9364,0,-22.919654,-43.608503,1690383705000,0.0,,,,3175.4, 
590,13415,KQK7905,25,-23.001825,-43.365949,1690384621000,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],45238.6, 
591,10306,KQP6773,19,-22.919442,-43.607595,1683581133000,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],13633.6, 
592,901002,,22,-23.006542,-43.315463,1690385778000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17468.7, 
593,902103,,35,-22.876444,-43.329769,1690383222000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],12129.9, 
594,B13,KYM5979,14,-23.008137,-43.440433,1690384536000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1224.6, 
595,B16,LSI3468,14,-23.008033,-43.440458,1690384312000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1237.0, 
596,B35,LTI1196,14,-23.008073,-43.440563,1690384282000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1189.1, 
597,B17,KWY8231,14,-23.008059,-43.440786,1690384792000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1351.5, 
598,B18,KRK9729,14,-23.007996,-43.439827,1690384738000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1237.5, 
599,B20,LMH6141,14,-23.008422,-43.441021,1690386048000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1243.9, 
600,B19,KZJ7238,14,-23.007618333333333,-43.440635,1690385400000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],105092.4,45
601,B09,KRP3042,17,-22.815253333333334,-43.188356666666664,1683056061000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),133560.5,270
602,B32,KYR8913,14,-22.961444,-43.648623,1690383689000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],208.5, 
603,B27,LRK9551,14,-22.961803333333332,-43.64848833333333,1684848519000,2.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE,594528.6,135
604,B14,KRK9519,14,-23.008438,-43.440658,1690384996000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1237.6, 
605,B06,LMS3036,17,-22.81576,-43.18839333333333,1683028873000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),26287.0,90
606,B11,KRK9516,14,-23.008321,-43.440725,1690385608000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1326.6, 
607,B12,LMH5981,14,-23.008355,-43.440783,1690385480000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1256.4, 
608,B24,LSO7028,14,-23.008495,-43.440918,1690383847000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1287.0, 
609,B25,,14,-23.008446,-43.440794,1690383868000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1208.6, 
610,B28,KQP5E29,14,-23.007987,-43.440093,1690384320000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1250.4, 
611,B40,,14,-23.008253,-43.440748,1690385756000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],849.1, 
612,B41,,14,-23.008169,-43.440937,1690386060000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1283.2, 
613,901001,RJD7J89,22,-23.006499,-43.315233,1690385804000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17404.3, 
614,B47,,14,-23.008362,-43.440934,1690384106000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1283.6, 
615,B048,,14,-22.96112,-43.647996,1690386085000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1302.0, 
616,B49,,14,-23.008307,-43.440957,1690383807000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1239.5, 
617,B50,,19,-23.007954,-43.440065,1690384456000,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],1115.1, 
618,B52,,14,-22.96151,-43.648549,1690381534000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1141.1,185
619,B54,,14,-22.961585,-43.648526,1690386789000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1314.3, 
620,B55,,14,-23.008432,-43.44088,1690385504000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1225.4, 
621,B53,,14,-23.008313,-43.440903,1690385575000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1302.4, 
622,B51,,14,-23.00834,-43.440742,1690385492000,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1298.4, 
623,901050,,53,-22.96453,-43.391976,1690387140000,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],24380.6, 
624,901077,,52,-22.96491,-43.391387,1690383383000,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26544.7,69
625,903045,,17,-22.919185,-43.607777,1690384896000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],25845.1, 
626,902119,,35,-22.928888,-43.373532,1690387240000,26.7,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7829.1,181
627,901058,,22,-22.965221,-43.391096,1690380890000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],44291.6, 
628,902105,,35,-22.92005,-43.367945,1690387258000,0.5,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],10307.5,57
629,901071,,22,-23.001032,-43.367506,1690386401000,0.0,,volta,,43534.3, 
630,903027,,50,-23.000642,-43.33496,1690387239000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49749.8,93
631,901066,,22,-23.006615,-43.313819,1690384181000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],50112.9, 
632,903026,,50,-23.004277,-43.321433,1690387244000,23.6,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],49088.8,294
633,903029,,50,-22.973356,-43.373465,1690387241000,58.3,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],33642.3,90
634,902116,,35,-22.972543,-43.40166,1690385934000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11268.3, 
635,902115,,35,-22.972575,-43.401598,1690384977000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14950.2, 
636,903028,,50,-22.876282,-43.329539,1690384283000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31655.2, 
637,901061,,51,-23.008818,-43.440648,1690381550000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],43473.1,262
638,903030,,50,-22.972208,-43.401069,1690387253000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],41091.8,183
639,903057,,17,-22.920533,-43.60797,1687766399000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8, 
640,901051,,22,-22.964663,-43.391943,1690385542000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],39131.3, 
641,901064,,22,-23.00021,-43.341014,1690387243000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],49055.9,277
642,902107,,31,-22.876455,-43.329683,1690385572000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9145.4, 
643,901049,,40,-22.964764,-43.392185,1690335046000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33144.199,340
644,901073,,52,-23.000889,-43.36766,1690385163000,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],41975.5, 
645,901048,,51,-22.862598,-43.401494,1690387258000,35.9,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],26510.4,245
646,901065,,52,-23.000928,-43.367334,1690386069000,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],35523.7, 
647,903031,,50,-23.00095,-43.367098,1690387241000,14.4,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],40734.6,221
648,902092,,35,-23.001329,-43.366005,1690387240000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],7502.8,82
649,903032,,42,-22.839714,-43.239568,1690387243000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42862.6,142
650,901075,,51,-23.008294,-43.440062,1690385973000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],49208.0, 
651,903055,,17,-22.916031,-43.610143,1690387255000,49.2,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],19033.0,267
652,902112,,31,-22.876309,-43.329709,1690384515000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11289.1, 
653,903037,,17,-22.921433,-43.680263,1690387248000,15.3,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20837.9,140
654,903002,,42,-22.839216,-43.239939,1690387259000,12.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],7118.5,146
655,901080,,53,-23.000924,-43.366046,1690378338000,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],31450.8,89
656,902110,,35,-22.878328,-43.336285,1690387243000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8971.8, 
657,902114,,35,-22.97242,-43.401336,1690386519000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9046.3, 
658,902078,,31,-22.96473,-43.391745,1690384036000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10372.2, 
659,902111,,35,-22.887509,-43.345251,1690387249000,37.2,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],10412.7,35
660,902025,,35,-22.982829,-43.365577,1690387248000,35.4,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9930.5,359
661,903054,,17,-22.914179,-43.599701,1690387239000,40.7,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],17790.9,86
662,903021,,42,-22.872817,-43.336341,1690387251000,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],34767.9,343
663,903056,,17,-22.918164,-43.638891,1690387259000,33.2,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],14781.5,238
664,903000,,50,-22.97194,-43.400814,1690380606000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31992.7,21
665,903058,,17,-22.918888,-43.607601,1690384182000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9285.7,88
666,901072,,52,-23.000932,-43.367567,1690381221000,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],38741.3, 
667,902045,,31,-23.000699,-43.366385,1690376675000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],6902.7, 
668,903008,,42,-22.876766,-43.330308,1690386568000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],48276.5, 
669,903007,,50,-22.971909,-43.400691,1690379168000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],41462.0,351
670,903004,,42,-22.849659,-43.307903,1690387250000,12.2,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],39346.2,43
671,903006,,42,-22.853068,-43.320469,1690387247000,0.7,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],46539.1,233
672,901046,,22,-23.000582,-43.365916,1690380126000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],28766.5,299
673,903005,,42,-22.838089,-43.292375,1690387259000,47.2,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],38961.1,257
674,903022,,50,-22.971907,-43.400744,1690371283000,0.3,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],37804.7,358
675,903035,,17,-22.934737,-43.665421,1690387143000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],19700.6,180
676,901059,,51,-23.00844,-43.440438,1690385358000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48489.5, 
677,903003,,42,-22.838826,-43.241468,1690387247000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],41863.9,140
678,901019,,22,-23.006522,-43.31491,1690387242000,57.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],32224.4,93
679,901020,,22,-23.006633,-43.314339,1690374077000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],25582.9, 
680,901021,,22,-22.965209,-43.391986,1690386342000,0.2,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17711.6, 
681,901022,,22,-23.006548,-43.314822,1690385276000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],18683.2, 
682,901023,,51,-22.964681,-43.391649,1690381797000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33696.4,68
683,901024,,22,-22.965221,-43.391123,1690382369000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20748.4, 
684,901025,,51,-23.008361,-43.439815,1690386995000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],40917.8,70
685,901026,,51,-22.965383,-43.391165,1690383411000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],32959.6, 
686,901027,,51,-22.887108,-43.400992,1690385850000,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],26179.5,190
687,901028,,40,-22.964707,-43.392101,1690386329000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23883.9, 
688,903001,,38,-22.876341,-43.329516,1690337460000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],46484.4, 
689,901029,,52,-23.000863,-43.367722,1690385280000,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],24950.1, 
690,901030,,22,-23.000924,-43.367377,1690377950000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21949.3,112
691,901031,,46,-22.964604,-43.391919,1690384497000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24484.4, 
692,901032,,22,-23.000873,-43.367243,1690378379000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25408.2,141
693,901033,,40,-22.964504,-43.392015,1690386097000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],26774.3, 
694,901034,,22,-23.000923,-43.36712,1690380300000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],27640.2, 
695,901035,,22,-22.964545,-43.392206,1690386757000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26023.3, 
696,901036,,40,-23.0009,-43.367306,1690385529000,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],22919.2, 
697,901037,,52,-22.964744,-43.392119,1690384459000,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],20007.8, 
698,901038,,22,-23.000926,-43.367132,1690380310000,0.0,,volta,,27470.4,134
699,901039,,22,-23.000899,-43.36541,1690387245000,0.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],24795.8,307
700,901040,,41,-22.970108,-43.400053,1690387238000,19.2,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29721.3,42
701,901041,,22,-23.000879,-43.364338,1690387004000,15.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26302.3,203
702,901042,,22,-23.000685,-43.36734,1690383014000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],30008.0,83
703,901043,,22,-22.964955,-43.391169,1690385761000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25145.7, 
704,901054,,41,-22.877922,-43.336245,1690387244000,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],21469.7,301
705,903009,,42,-22.873368,-43.335952,1690387243000,34.4,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47334.1,148
706,903010,,42,-22.844509,-43.268722,1690387243000,29.4,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],43826.5,322
707,903011,,42,-22.839772,-43.239454,1690387248000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],45487.1,144
708,903012,,42,-22.846943,-43.243444,1690387253000,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],48105.0,76
709,903015,,42,-22.854621,-43.253883,1690387254000,7.2,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],48009.4,301
710,903016,,42,-22.839878,-43.239364,1690387244000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42678.4,142
711,903017,,50,-22.97188,-43.400827,1690373947000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],44993.3,356
712,903018,,38,-22.87661,-43.329493,1690383319000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],11283.1,81
713,903019,,50,-22.876099,-43.32944,1690221757000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],4452.0, 
714,903020,,50,-22.971896,-43.400769,1690385934000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],43932.6, 
715,903023,,42,-22.876882,-43.330267,1690384635000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39307.7, 
716,903024,,42,-22.849255,-43.264785,1690387244000,31.4,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],38166.1,143
717,903025,,50,-22.971957,-43.40078,1690382081000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39569.0,351
718,903013,,42,-22.876176,-43.32953,1690380212000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],44577.6, 
719,903014,,50,-22.973247,-43.391722,1690387251000,57.9,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],51862.0,269
720,902097,,31,-22.965707,-43.391778,1690383212000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11224.1, 
721,901045,,53,-22.899281,-43.397675,1690387166000,53.3,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],32433.5,169
722,901053,,53,-23.001416,-43.367881,1690387248000,23.7,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],20010.2,90
723,901060,,51,-23.008697,-43.440443,1690386759000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],24920.2, 
724,903052,,17,-22.916176,-43.624076,1690387246000,48.2,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21928.8,83
725,903060,,17,-22.920667,-43.608057,1690383199000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20533.4, 
726,903063,,17,-22.918842,-43.607586,1690383183000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21498.6,89
727,901000,,22,-22.964816,-43.39205,1690386013000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],30275.4, 
728,902113,,31,-23.000703,-43.365962,1690385439000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],8929.5, 
729,902118,,31,-22.964669,-43.391787,1690384152000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],7729.0, 
730,902117,,31,-23.000685,-43.365939,1690379550000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],10316.6, 
731,901052,,51,-22.964623,-43.391913,1690386057000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],20219.3, 
732,901056,,22,-23.000137,-43.353001,1690387247000,44.9,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25405.7,89
733,901044,,22,-23.00092,-43.36745,1690384983000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],29711.1, 
734,903033,,42,-22.839366,-43.239971,1690382727000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],36696.9,146
735,902049,,41,-22.89186,-43.348114,1690387256000,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],36151.4,215
736,902020,,46,-22.969,-43.390641,1690387249000,49.2,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31795.9,344
737,902022,,46,-22.852526,-43.317224,1690387257000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],30954.0,85
738,901092,,53,-22.995864,-43.365791,1690387250000,42.2,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],2569.4, 
739,901093,,51,-22.958663,-43.392886,1690387247000,60.6,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],27997.2,145
740,902023,,46,-22.854305,-43.251558,1690365942000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24161.5, 
741,902059,,43,-22.965304,-43.392089,1690383682000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],35815.2, 
742,902056,,46,-22.854133,-43.251513,1690383561000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34768.6, 
743,901091,,51,-23.008529,-43.440283,1690386358000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],31231.6, 
744,901096,,51,-22.862172,-43.40057,1690387246000,0.2,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],34501.1,233
745,901086,,53,-23.000883,-43.367561,1690384995000,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],48523.2, 
746,902032,,46,-22.972311,-43.401324,1690385735000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36421.6, 
